date,fwi,fbupinx,drtcode,dufmcode,ffmcode,fdsrte,infsinx
2020-03-06,2.049619,15.478914,150.31065,9.688764,49.678364,0.6000731,0.8247197
2020-03-07,2.073359,15.719093,151.38504,9.903235,54.660816,0.51632905,0.9487516
2020-03-08,2.055491,15.616406,151.10167,9.771231,54.082928,0.5013901,0.9535335
2020-03-09,2.3854845,15.979058,152.15915,10.01011,53.389374,0.6832846,1.0377581
2020-03-10,2.1935275,15.321346,150.06514,9.41089,42.225197,0.7292682,0.7357741
2020-03-11,2.237875,15.5868,150.0439,9.602975,48.78925,0.72234255,0.815727
2020-03-12,2.5244868,16.788418,153.15193,10.557193,61.74471,0.7740468,1.1830465
2020-03-13,2.9740689,17.351965,155.18515,11.019642,64.02797,0.9194626,1.5873061
2020-03-14,2.2166176,16.89226,154.38403,10.580156,51.96485,0.6115933,0.9196195
2020-03-15,2.2423432,17.12825,155.02037,10.743646,54.460423,0.6544063,0.9219427
2020-03-16,1.6932567,16.246967,152.82756,10.010832,42.275772,0.4533439,0.5821193
2020-03-17,1.2283949,14.476459,147.12378,8.785384,30.576239,0.3304832,0.3265002
2020-03-18,1.480189,13.965049,144.64313,8.452628,35.444233,0.4522404,0.4177036
2020-03-19,2.1753027,15.102831,147.09344,9.353697,53.361435,0.7436814,0.97394705
2020-03-20,2.0882597,15.620739,148.52122,9.734114,52.88585,0.542804,1.0647521
2020-03-21,2.443216,15.884171,148.95508,9.923599,48.453194,0.6852569,1.1632162
2020-03-22,2.7544613,16.115973,149.18414,10.068025,44.82187,0.8755145,1.1838758
2020-03-23,2.7192397,16.435875,149.46909,10.248556,45.211605,0.9249486,1.0398275
2020-03-24,2.5256739,16.962883,150.9532,10.616406,53.541767,0.828811,1.0891577
2020-03-25,2.7777545,18.206818,154.34358,11.602109,63.63264,0.75028884,1.519969
2020-03-26,3.01989,18.838966,156.93573,12.104997,63.70187,0.68530655,1.7919127
2020-03-27,2.4294145,18.42201,155.8069,11.72978,53.93722,0.69097525,1.0329853
2020-03-28,2.2244322,17.382439,152.63634,10.836511,39.93558,0.696856,0.71959627
2020-03-29,2.1883101,16.7552,149.89833,10.301993,33.25937,0.6936065,0.62605387
2020-03-30,2.1728995,16.841566,150.3134,10.318891,36.061146,0.6949131,0.62478447
2020-03-31,1.9737643,16.571201,150.4922,10.117851,34.42251,0.6098805,0.5845034
2020-04-01,1.5175657,14.760688,146.63947,8.887926,38.919617,0.42999667,0.49593353
2020-04-02,1.3694825,13.845032,143.6926,8.394569,47.521465,0.3462233,0.60436976
2020-04-03,1.7935623,14.214038,144.66814,8.653235,52.801178,0.49199343,0.77083
2020-04-04,1.8518897,14.299538,145.53603,8.665222,48.959442,0.49781558,0.7963447
2020-04-05,2.0164735,14.80647,146.29503,9.0323515,51.048904,0.56272113,0.82110685
2020-04-06,2.269538,15.009677,146.30283,9.159879,49.749615,0.7034184,0.8565091
2020-04-07,2.3863802,15.254189,146.97266,9.290151,48.721935,0.7687527,0.8794162
2020-04-08,2.370225,15.36063,147.20244,9.304737,45.833477,0.7493004,0.8610359
2020-04-09,2.54379,15.824379,148.02205,9.685009,50.190804,0.81904876,1.0227469
2020-04-10,2.9006896,16.564703,150.0967,10.272097,54.12604,0.84692734,1.4139316
2020-04-11,3.129247,17.112652,151.49007,10.753033,51.557896,0.8700128,1.5786395
2020-04-12,3.390616,18.021809,153.39049,11.497978,56.629223,0.98458487,1.7087643
2020-04-13,2.7684324,17.529175,152.52133,11.244368,61.679615,0.60387784,1.6853517
2020-04-14,3.3112566,18.809214,155.89117,12.364674,71.719475,0.6503511,2.310302
2020-04-15,3.7239673,18.902802,154.94115,12.5602255,65.27532,0.7703865,2.3889394
2020-04-16,3.8349018,18.73758,153.93468,12.350664,55.430332,1.0927029,1.9531498
2020-04-17,3.5799778,18.672443,153.04646,12.219815,54.38035,1.0901732,1.7328044
2020-04-18,3.7811348,19.450317,155.1037,12.847487,63.343525,0.9374774,2.2555785
2020-04-19,4.439183,20.89587,158.77733,14.073657,71.49814,1.0496055,2.7305613
2020-04-20,5.3751173,22.758955,163.3053,15.730069,77.70465,1.24031,3.3063586
2020-04-21,6.0156364,24.70956,168.19263,17.478048,80.64027,1.3387177,3.5780122
2020-04-22,6.339519,26.55878,173.13281,19.108175,81.3739,1.3774168,3.6014564
2020-04-23,4.8884745,27.08911,176.13153,19.165367,73.7821,1.211364,2.463403
2020-04-24,4.5181546,27.047228,177.34886,18.785383,68.865524,1.2102469,2.0868785
2020-04-25,3.885103,26.525564,177.5075,17.947863,63.5306,1.1718343,1.5981189
2020-04-26,3.4134712,24.322357,172.33559,15.871173,48.55574,1.1337242,1.1810076
2020-04-27,3.277829,22.984257,169.35913,14.6697,46.842804,1.1397539,1.0510881
2020-04-28,3.2277584,23.228336,170.82619,14.832467,56.849987,1.0582688,1.1555437
2020-04-29,3.2144284,23.42692,171.14223,14.932409,56.230946,1.0230945,1.1891248
2020-04-30,2.9282522,22.397024,168.32785,14.155112,47.5766,0.94109935,0.94101924
2020-05-01,2.8339403,22.030329,166.07178,13.946418,46.578747,0.8734249,0.89081454
2020-05-02,2.7254047,21.449162,164.0231,13.559359,43.496387,0.87657064,0.8610652
2020-05-03,2.44682,21.05517,163.67114,13.260976,40.26663,0.7552264,0.70859736
2020-05-04,1.8966999,19.934286,160.80344,12.546072,44.400307,0.52444845,0.56238717
2020-05-05,2.301729,20.414644,163.29463,12.942952,59.19556,0.62678725,0.9600552
2020-05-06,2.7590265,21.178076,165.8781,13.491046,61.89383,0.7886789,1.1963979
2020-05-07,2.9840975,20.472559,161.88171,12.990179,45.806435,0.9569884,1.0592877
2020-05-08,3.2786164,20.691507,161.06094,13.249278,49.366703,1.0726775,1.2974031
2020-05-09,3.3931863,21.949306,164.0013,14.294338,62.533756,1.0236473,1.5415109
2020-05-10,3.791265,23.58059,168.20132,15.63677,73.010735,1.0337143,1.9940785
2020-05-11,4.499596,25.162912,172.4805,16.960428,77.06835,1.1188912,2.5743113
2020-05-12,4.6949267,26.122328,175.14601,17.721115,73.087,1.1795927,2.5588803
2020-05-13,4.2600737,25.705372,173.35081,17.337088,62.41936,1.2811913,1.9843163
2020-05-14,4.609551,26.000145,174.37854,17.509388,63.73618,1.4508954,2.255802
2020-05-15,4.5562377,25.481081,172.63518,17.101965,56.98527,1.4887664,2.040976
2020-05-16,4.5039334,25.424465,171.91855,17.089977,56.899937,1.5228869,1.9694676
2020-05-17,4.329082,26.40699,174.43732,17.836367,65.53009,1.4498574,1.8956144
2020-05-18,4.6544065,27.642403,178.0998,18.832178,69.405716,1.4709953,2.149946
2020-05-19,5.029835,28.255777,179.69974,19.356874,64.3179,1.6227163,2.2470381
2020-05-20,5.009825,28.53235,180.32439,19.577267,60.167435,1.6893437,2.1072764
2020-05-21,5.0933957,28.850664,180.82062,19.833044,59.718075,1.6573354,2.1657393
2020-05-22,4.8848324,29.903524,183.7383,20.658,67.45346,1.5728986,2.061798
2020-05-23,5.0883226,30.228048,184.66335,20.922443,63.65391,1.6502428,2.149435
2020-05-24,5.044257,29.456818,181.39096,20.412334,54.718937,1.7740558,2.0259988
2020-05-25,5.2154055,30.268631,182.75534,21.154968,64.20224,1.7887511,2.3078423
2020-05-26,5.732312,31.70884,186.62651,22.409302,75.35965,1.771384,2.9136698
2020-05-27,6.3693743,33.525707,190.87146,24.0078,81.789474,1.7775356,3.3637033
2020-05-28,6.723369,35.374207,195.38042,25.618284,84.51218,1.6837946,3.5560143
2020-05-29,6.854092,36.827847,199.4418,26.833334,82.38176,1.6729131,3.4481199
2020-05-30,6.8376074,37.379692,200.73715,27.323801,74.55436,1.7344202,3.2322018
2020-05-31,6.5862603,37.678078,202.1759,27.54997,69.43156,1.6256183,2.9968135
2020-06-01,6.2314434,37.387203,202.62276,27.255777,63.4855,1.644019,2.7139184
2020-06-02,5.3017426,36.371605,201.95566,26.283796,59.924908,1.433948,2.1397583
2020-06-03,5.1809106,35.293903,200.58449,25.277296,55.34375,1.5021077,2.104206
2020-06-04,5.2840414,34.70407,200.04073,24.801704,53.107788,1.6300459,2.074018
2020-06-05,4.8476744,33.66869,197.49725,23.998701,47.364754,1.5316156,1.6979686
2020-06-06,4.599915,33.88475,198.18935,24.139082,54.69596,1.5092251,1.5164781
2020-06-07,4.8047867,35.182987,201.59836,25.123772,67.37214,1.5458369,1.7493366
2020-06-08,5.2720923,36.55286,205.33247,26.207972,73.44925,1.5814152,2.1409636
2020-06-09,5.708771,37.773685,208.37492,27.22718,75.94294,1.6016843,2.4512508
2020-06-10,6.234084,39.383015,212.16753,28.538418,79.9484,1.6488979,2.8430955
2020-06-11,6.6250587,41.05214,216.47675,29.923166,81.31451,1.6188258,3.0527873
2020-06-12,7.144617,42.45234,220.39876,31.087088,80.585785,1.7334678,3.2262533
2020-06-13,7.57131,43.936596,224.5166,32.309216,80.79378,1.8881923,3.352957
2020-06-14,7.086793,43.962162,225.32843,32.301414,71.87505,1.8406674,2.9397972
2020-06-15,6.2819247,42.771088,221.72241,31.41479,61.999664,1.8289645,2.274708
2020-06-16,6.24423,42.955227,221.93819,31.658579,67.114716,1.6899372,2.3137434
2020-06-17,6.846151,44.246387,225.49321,32.739025,74.89207,1.8796848,2.6698847
2020-06-18,7.706625,45.67389,229.40251,33.93775,77.842964,2.1630785,3.1860874
2020-06-19,8.23458,46.965195,232.75737,35.01733,77.22456,2.302819,3.3688958
2020-06-20,8.068336,46.88056,231.80502,35.12955,65.500404,2.3383386,3.0680513
2020-06-21,8.207697,47.419266,233.3667,35.646736,67.02174,2.4745677,3.1189523
2020-06-22,7.9614363,48.30358,236.34677,36.35471,70.76781,2.449767,3.011748
2020-06-23,8.7016945,49.04766,238.44887,36.9844,71.15983,2.7695334,3.3300476
2020-06-24,9.643732,50.342144,241.68544,38.07467,75.40663,3.0898008,3.9204624
2020-06-25,9.49446,51.647892,245.41118,39.1723,78.22265,2.9183908,3.8249161
2020-06-26,9.109316,51.85962,246.47746,39.415367,68.32329,2.935496,3.467491
2020-06-27,8.580955,52.150204,247.76445,39.68443,68.66589,2.7482083,3.2096624
2020-06-28,8.717258,51.523975,248.74046,39.073513,66.68392,3.0477912,3.3458328
2020-06-29,8.53493,50.309647,247.41623,38.208984,60.75345,3.1499314,3.1578228
2020-06-30,8.824052,51.008377,249.37508,38.844887,66.62944,3.1029074,3.2621498
2020-07-01,9.761218,52.240036,252.17519,39.876083,70.91429,3.4918175,3.8131251
2020-07-02,9.713408,53.352974,254.96678,40.847343,72.43352,3.358337,3.754256
2020-07-03,9.5750265,53.831024,256.63373,41.33853,67.00595,3.3271728,3.633275
2020-07-04,9.183704,53.112797,255.09619,40.940784,60.606655,3.2867563,3.348015
2020-07-05,9.09574,53.075245,256.6297,40.901936,67.727905,3.1244133,3.369742
2020-07-06,8.738094,52.506355,256.51935,40.43775,62.176315,3.106938,3.0964737
2020-07-07,8.0905075,51.78943,255.98715,39.90526,59.445534,3.0238707,2.7954805
2020-07-08,8.410016,52.570045,258.29883,40.5881,68.24175,3.0345175,3.0183668
2020-07-09,8.37001,50.78885,252.21086,39.39977,55.2015,3.321197,2.8991911
2020-07-10,8.108967,49.53134,247.92403,38.564415,50.93466,3.2960627,2.6941345
2020-07-11,8.098669,49.971836,249.06268,38.852398,61.76781,3.2107434,2.831018
2020-07-12,8.716317,51.619152,252.81139,40.106586,72.641426,3.333893,3.2288303
2020-07-13,8.45313,52.418255,255.03683,40.676056,70.72103,3.1418662,3.0417478
2020-07-14,7.6486564,52.524986,256.08218,40.74119,66.12811,2.8282018,2.5423932
2020-07-15,7.4198146,52.5829,255.9922,40.93371,61.326077,2.717116,2.3662443
2020-07-16,8.033414,53.785816,258.6102,41.917244,70.380226,2.9225564,2.7466648
2020-07-17,8.420192,55.238014,262.42374,43.054302,75.97787,3.003737,3.0322971
2020-07-18,8.91659,56.620308,265.76343,44.157425,76.93252,3.0167577,3.29384
2020-07-19,9.784256,57.8472,268.11264,45.165367,76.05741,3.2231278,3.6559114
2020-07-20,10.432134,58.9831,270.48932,46.104565,74.38285,3.4712098,3.9399462
2020-07-21,10.447308,60.39385,273.5471,47.29044,76.93224,3.346309,3.8753927
2020-07-22,10.452945,61.982815,277.55603,48.57958,80.07333,3.324706,3.8531716
2020-07-23,10.570111,63.261265,281.44122,49.595608,79.7649,3.583498,3.8662906
2020-07-24,10.559494,62.462162,280.94742,49.00549,68.851234,4.262592,3.81709
2020-07-25,9.111018,59.916233,275.52008,47.247112,55.029064,3.6151137,2.9094791
2020-07-26,8.666143,57.782352,268.8427,45.867416,51.059105,3.6357913,2.6880393
2020-07-27,9.650762,58.887924,270.8287,46.760975,64.66614,4.1714234,3.2651172
2020-07-28,10.662165,60.652946,274.73093,48.131138,74.8621,4.482791,3.8493443
2020-07-29,10.69937,61.85803,277.9132,49.08232,75.89285,4.1975694,3.9215117
2020-07-30,10.545907,62.196564,278.56125,49.498123,69.89412,4.0838795,3.6787307
2020-07-31,11.034486,63.261986,280.62723,50.397747,72.198265,4.231757,3.967563
2020-08-01,12.127968,65.323654,284.6869,52.09229,80.52665,4.4335666,4.6360927
2020-08-02,13.415886,67.67447,289.21924,54.07958,85.028534,4.914417,5.373998
2020-08-03,14.767302,69.87464,293.69296,55.967648,86.21249,5.2427063,6.1939745
2020-08-04,14.866082,72.226746,298.24567,58.01661,87.31601,5.103643,6.004766
2020-08-05,15.588636,74.551704,302.90253,60.064415,88.03269,5.4663987,6.181213
2020-08-06,15.349534,76.55965,307.18488,61.80127,86.66242,5.3452573,5.845088
2020-08-07,15.3690605,78.32279,311.33997,63.280476,84.98565,5.40282,5.701225
2020-08-08,15.648844,80.401215,315.89386,65.1063,86.23932,5.566932,5.6898513
2020-08-09,15.393342,82.20725,320.23282,66.67028,85.52435,5.501765,5.3852496
2020-08-10,15.712064,83.90945,324.36987,68.150055,84.8272,5.672647,5.456596
2020-08-11,16.765947,85.7604,328.86685,69.74841,85.71467,6.3618617,5.961533
2020-08-12,15.265164,86.43992,332.27844,70.12045,82.66463,5.7127924,5.1878476
2020-08-13,14.813161,86.513,334.3797,69.99567,77.260155,5.8072376,4.885044
2020-08-14,14.3204775,85.08449,334.43314,68.63706,70.93481,6.108071,4.735052
2020-08-15,14.462206,84.964325,336.07944,68.581314,74.339325,6.0001016,4.80113
2020-08-16,13.347638,84.41103,337.91278,67.990036,75.36057,5.528181,4.3677044
2020-08-17,14.354627,85.88648,342.06454,69.09691,80.82843,5.707981,4.827159
2020-08-18,15.971959,87.81918,346.54868,70.73397,83.73184,6.047633,5.507842
2020-08-19,15.802794,88.96851,350.2318,71.7409,81.92842,5.9633293,5.388946
2020-08-20,11.622757,86.18631,348.1824,69.354996,68.20615,4.401168,3.4955657
2020-08-21,8.305409,73.62666,327.0923,59.017475,50.50267,3.3003411,2.3247287
2020-08-22,8.496583,71.37955,321.2399,57.45205,60.88762,3.2014143,2.4401414
2020-08-23,9.625935,73.22906,325.20148,58.87045,74.87786,3.547033,2.9972706
2020-08-24,11.846921,75.27932,329.55634,60.41421,82.24744,4.2396646,4.1362786
2020-08-25,12.558724,77.16768,334.02945,61.79708,84.76579,4.056538,4.5337505
2020-08-26,13.7429905,79.35428,338.4883,63.551704,85.39104,4.4772034,5.053462
2020-08-27,14.890582,81.90786,343.32828,65.67475,86.96796,4.808208,5.4848266
2020-08-28,15.235208,84.05907,347.49725,67.4678,85.59326,4.8399024,5.477596
2020-08-29,16.053871,85.8755,349.68256,69.034515,86.23265,5.289189,5.793948
2020-08-30,15.944538,87.673744,354.03162,70.51473,86.066414,5.373781,5.640952
2020-08-31,14.595664,87.75896,355.9915,70.43472,79.33093,5.2354264,4.819726
2020-09-01,12.192376,85.12464,351.78467,68.40569,70.679085,4.362083,3.7150898
2020-09-02,10.386213,83.371315,350.91162,66.958984,69.256386,3.4288728,2.9883556
2020-09-03,11.278885,83.621025,352.12723,67.248985,73.10927,4.075963,3.3662646
2020-09-04,11.222047,83.63417,353.69022,67.24625,72.72036,4.095515,3.3328595
2020-09-05,11.255671,82.85168,353.79926,66.54116,72.04456,4.057655,3.3358347
2020-09-06,12.147485,83.66089,356.67273,67.03741,77.04277,4.304642,3.7312248
2020-09-07,9.580416,81.53784,357.13144,64.611496,73.810295,3.331212,2.9492571
2020-09-08,7.681601,76.50506,352.21,59.87334,62.536137,2.8337622,2.2518437
2020-09-09,8.037776,75.10168,352.0566,58.35832,67.35222,2.9072158,2.3383543
2020-09-10,9.425948,75.21389,354.70538,57.98137,75.341545,3.087955,3.0296817
2020-09-11,10.779298,76.75332,358.50824,59.080734,80.134575,3.3992138,3.6920314
2020-09-12,10.633744,78.012856,362.015,59.913776,79.5638,3.3137953,3.5657225
2020-09-13,10.597575,78.4145,365.237,59.760834,79.148346,3.2732909,3.5579178
2020-09-14,8.519105,75.84518,364.27325,57.387783,68.89174,2.6754584,2.5623827
2020-09-15,7.0753064,71.817154,359.5341,54.053005,61.781586,2.3314648,1.9891027
2020-09-16,7.156241,70.79968,359.235,53.023396,68.089516,2.384162,2.1360598
2020-09-17,8.206045,71.90497,362.41437,53.72776,74.94867,2.6036792,2.7296405
2020-09-18,6.592531,69.058784,359.26358,51.45855,63.850357,2.282947,2.0428874
2020-09-19,7.36911,68.74841,359.15253,51.249565,67.677765,2.5692248,2.3265882
2020-09-20,8.266033,69.01473,359.03003,51.519066,67.27013,2.872116,2.627428
2020-09-21,7.8211994,68.71591,359.3037,51.378395,68.57349,2.793603,2.5615094
2020-09-22,6.990917,66.24885,353.12985,49.70725,60.30304,2.5838344,2.2272823
2020-09-23,8.199693,65.913635,351.15857,49.509098,64.17009,3.0295439,3.0023854
2020-09-24,9.142354,66.53307,349.3111,50.082756,66.4668,3.3700962,3.3938587
2020-09-25,10.1610565,68.54203,352.20972,51.625362,75.576775,3.5989404,3.8852599
2020-09-26,11.150892,70.349945,355.6411,52.94093,77.830574,3.804349,4.4928985
2020-09-27,10.933648,72.12998,359.11163,54.303436,78.898544,3.5360317,4.3187747
2020-09-28,7.099877,69.20624,354.39255,52.259243,62.637405,2.4859953,2.2666812
2020-09-29,5.640273,65.56817,344.42764,49.730213,48.98863,2.1489248,1.5036038
2020-09-30,4.8680267,60.916378,335.16653,45.892258,50.054333,1.7311277,1.4062229
2020-10-01,5.8582807,60.94772,336.399,45.62767,63.77254,1.9017458,2.1011891
2020-10-02,6.699695,62.652225,339.98087,46.8407,72.35922,2.0182202,2.5665822
2020-10-03,6.6869383,63.091423,342.13873,47.0816,70.97797,2.1587458,2.449555
2020-10-04,5.436191,61.275707,340.7833,45.60644,66.46728,1.6669511,1.8853173
2020-10-05,6.3213663,61.04607,342.47623,44.939774,71.9593,1.7593831,2.4397645
2020-10-06,7.7057247,63.168255,347.07938,46.430676,79.151665,2.134207,3.1757407
2020-10-07,8.939276,63.85052,350.23056,46.833046,80.445625,2.5285194,3.6868026
2020-10-08,7.710547,64.26372,351.9146,47.15468,73.822945,2.2803361,2.830825
2020-10-09,8.250023,64.17273,353.2559,46.76733,74.29236,2.5408769,3.089556
2020-10-10,10.097699,66.58897,357.99213,48.618717,81.03018,3.0976584,3.965189
2020-10-11,12.23799,69.43602,363.1662,50.938908,84.273674,3.8232844,4.9876494
2020-10-12,11.68782,71.15309,366.7504,52.322502,81.19082,3.596801,4.485905
2020-10-13,10.061507,71.91826,369.58328,52.92042,76.70615,3.0694413,3.5503502
2020-10-14,8.818473,71.48614,370.2696,52.491333,71.52752,2.7514803,2.8403108
2020-10-15,5.3963003,65.02932,363.26642,46.942665,54.889683,1.8241217,1.5133446
2020-10-16,5.19151,60.93212,357.22687,43.715916,53.771286,1.8015012,1.4698715
2020-10-17,5.5131245,60.16291,354.45343,43.26589,59.15399,1.8608824,1.6006485
2020-10-18,6.1521497,60.095467,354.31305,43.14356,62.578403,2.0941901,1.902153
2020-10-19,6.5606833,60.822067,356.1299,43.597775,69.25775,2.1953034,2.2526472
2020-10-20,5.5880837,58.841278,351.77045,42.249855,62.244175,1.9980999,1.9508729
2020-10-21,4.958816,56.028595,343.67642,40.39197,51.11507,1.9107226,1.528929
2020-10-22,4.932226,54.84893,339.76697,39.600952,53.95582,1.804692,1.4918152
2020-10-23,5.58297,55.859764,341.1096,40.34792,62.675064,1.9224234,1.8945515
2020-10-24,6.5532117,55.75448,341.82632,40.19743,69.61333,2.0577521,2.7006516
2020-10-25,6.898169,57.13273,344.79037,41.188187,72.092896,2.067442,2.8263423
2020-10-26,7.49541,58.474724,347.5941,42.152946,72.789024,2.2614028,3.0443792
2020-10-27,5.9493227,57.125793,343.83182,41.250435,63.942818,1.9784333,2.2176487
2020-10-28,6.4994154,56.314846,340.26855,40.79737,68.78323,2.1851485,2.7386265
2020-10-29,6.5216775,56.288563,340.2554,40.836945,69.410385,2.2026083,2.8095145
2020-10-30,5.805947,54.16811,328.91284,39.576977,54.02489,2.028727,2.267112
2020-10-31,5.5441217,53.550694,321.2693,39.33608,55.83708,1.9274918,2.0801966
2020-11-01,6.82562,55.479202,324.76242,40.71433,71.04585,2.2724152,3.0899928
2020-11-02,8.020309,57.919846,329.6112,42.522675,77.81749,2.4951684,3.8377745
2020-11-03,8.636295,60.162045,334.498,44.215195,77.771225,2.5433817,3.9921231
2020-11-04,9.116662,62.000866,338.525,45.59503,75.78351,2.7749698,4.046497
2020-11-05,8.958453,63.69295,342.43558,46.885616,77.49586,2.682691,3.8000917
2020-11-06,8.961529,64.859764,346.2324,47.727325,75.043945,2.8175278,3.7447162
2020-11-07,8.970747,65.38475,347.20074,48.143124,73.42427,2.832011,3.741815
2020-11-08,9.735323,66.961296,350.45825,49.41349,75.40037,3.048705,3.9469948
2020-11-09,8.84523,68.43183,354.24973,50.53264,76.631615,2.7014642,3.3750925
2020-11-10,7.1748447,66.77311,353.0465,48.99278,68.38017,2.3254485,2.554252
2020-11-11,6.022492,63.200462,345.18457,46.388504,54.710594,2.1805043,1.9566036
2020-11-12,6.310471,61.047806,338.20667,45.019352,49.783253,2.4044807,2.238296
2020-11-13,7.242833,62.11684,340.1011,45.871605,64.913216,2.6951883,2.7806756
2020-11-14,7.441142,62.602543,340.7295,46.357742,66.63124,2.718328,3.0310717
2020-11-15,7.7139525,63.232815,341.96896,46.85933,65.43995,2.7878258,3.042786
2020-11-16,7.1646876,62.61135,339.4753,46.543182,56.838993,2.5719373,2.6325169
2020-11-17,8.093312,63.56557,341.60773,47.326256,68.61655,3.1157815,3.386782
2020-11-18,8.688888,64.110344,343.99307,47.59229,71.68027,3.1623204,3.8540595
2020-11-19,7.8802533,62.921143,338.37247,46.94093,54.64502,3.1750727,2.9782357
2020-11-20,7.8243155,61.923744,331.29724,46.461437,47.98745,3.269705,2.860624
2020-11-21,7.868115,62.841564,330.56354,47.286106,58.924175,3.1667795,2.9274704
2020-11-22,8.336324,64.791885,335.21,48.780617,69.88203,3.2464447,3.2710545
2020-11-23,8.425077,65.56123,337.72055,49.120018,68.13398,3.0437405,3.326579
2020-11-24,9.327994,67.67894,341.81628,50.834633,76.30029,3.324573,3.7785904
2020-11-25,9.766284,69.96736,347.65582,52.648468,81.13789,3.3670702,4.105169
2020-11-26,8.191925,69.9509,349.6353,52.467937,72.283485,2.9077992,3.1276596
2020-11-27,4.7247686,63.6619,335.23917,47.660313,49.05166,1.6826054,1.3513876
2020-11-28,4.1439176,59.531487,325.44684,44.55113,41.05919,1.5507067,1.0846038
2020-11-29,3.8484867,56.580013,318.76215,42.22487,41.052498,1.4008769,0.96589875
2020-11-30,3.4828947,54.257366,315.85962,40.53885,47.017063,1.1556091,0.96554667
2020-12-01,3.077087,49.24119,307.5351,36.35312,45.6411,1.0411928,0.81645364
2020-12-02,2.9746263,45.78943,299.21216,33.605576,42.919434,1.0031774,0.7893096
2020-12-03,3.422252,45.476604,296.762,33.440063,41.55597,1.2274516,0.9423473
2020-12-04,3.1946445,44.188908,291.15814,32.673164,41.87177,1.1436127,0.88665557
2020-12-05,2.3389184,38.03755,262.97574,28.27975,29.624899,0.8781819,0.6012849
2020-12-06,2.5191274,36.97054,254.5852,27.752022,34.52941,0.94565326,0.66565907
2020-12-07,2.709685,37.165657,252.82336,27.946562,40.48192,0.99712956,0.77395993
2020-12-08,2.4853566,35.032207,237.68993,26.567736,45.090588,0.8848096,0.7909005
2020-12-09,3.0118,36.254623,240.71504,27.479347,57.180595,0.9612737,1.2775029
2020-12-10,3.3491094,36.221836,239.82524,27.43573,61.529526,1.0679859,1.6645883
2020-12-11,3.3497052,35.734257,236.94585,27.072502,51.017685,1.1580621,1.2728542
2020-12-12,3.2542627,35.56658,236.46202,26.888937,46.661503,1.1345298,1.1363261
2020-12-13,3.3708184,35.80777,235.13634,27.100376,49.685204,1.1382488,1.2947922
2020-12-14,4.017884,36.826977,237.52455,27.860918,55.369354,1.2664915,1.8125812
2020-12-15,3.7588189,37.186455,237.17635,28.149914,55.56267,1.2169831,1.6411554
2020-12-16,3.9931262,37.8963,238.89052,28.70003,57.347378,1.2842107,1.6993711
2020-12-17,3.0749207,36.955082,236.26906,27.935875,42.074947,1.0504992,0.9389623
2020-12-18,2.0425196,33.912624,231.6554,25.492634,49.028606,0.58830243,0.7279176
2020-12-19,2.5364957,34.240322,232.34517,25.827124,57.802666,0.7066386,1.1450108
2020-12-20,2.981475,34.704216,233.95508,26.161757,57.017277,0.86230636,1.3127178
2020-12-21,3.007763,34.572502,233.1593,26.047949,52.176147,0.9444279,1.134426
2020-12-22,2.8089323,33.800404,229.54102,25.460861,38.592487,0.90334797,0.89780337
2020-12-23,2.1921554,30.566435,225.31601,22.364819,38.234642,0.6348029,0.6767234
2020-12-24,2.4791577,30.317446,225.98325,22.082033,47.747116,0.72089607,0.89416796
2020-12-25,2.3397286,28.762276,226.53972,20.334633,52.47431,0.5653501,1.0331038
2020-12-26,2.4924629,28.67461,225.131,20.29665,52.255054,0.672367,1.0909653
2020-12-27,2.0092568,26.16219,216.9639,18.055603,39.281685,0.5183578,0.7421514
2020-12-28,1.774796,19.416233,200.93472,12.592721,38.01575,0.4815181,0.67079407
2020-12-29,2.025448,15.911034,191.119,9.464038,50.901016,0.586953,0.9892911
2020-12-30,2.1312194,16.189198,189.93573,9.771375,56.882465,0.47249377,1.2023363
2020-12-31,1.8992443,15.413056,186.3758,9.188042,42.605385,0.4435117,0.8205957
2021-01-01,1.6919637,14.235991,180.76314,8.314702,32.778805,0.4746782,0.524207
2021-01-02,1.1938096,12.877672,173.97473,7.4491625,32.298252,0.30359077,0.33958423
2021-01-03,1.1873714,12.360485,170.1583,7.205517,41.79439,0.2815005,0.4723956
2021-01-04,1.2985201,12.517331,170.06023,7.2817736,45.75845,0.29251742,0.59047675
2021-01-05,1.6425003,12.495234,169.38821,7.263865,40.2896,0.41215113,0.6923371
2021-01-06,1.8529819,12.666378,169.63734,7.313258,36.08271,0.5028208,0.6608254
2021-01-07,1.9399778,12.793038,168.36641,7.373628,32.147877,0.5772427,0.58057344
2021-01-08,1.7646637,13.31788,168.21823,7.8106585,45.170746,0.5090559,0.6251918
2021-01-09,2.104566,14.2638645,170.63042,8.541306,53.2809,0.5366682,1.0316799
2021-01-10,2.3773062,15.181109,173.0416,9.245811,57.56658,0.59241635,1.231403
2021-01-11,2.477411,15.790873,175.06369,9.619006,57.92792,0.6607204,1.1828299
2021-01-12,2.5709262,16.005487,176.41594,9.681398,53.793137,0.75439143,1.1601957
2021-01-13,2.5735238,15.646447,175.17706,9.352253,45.631454,0.8204885,0.99643904
2021-01-14,1.8675734,14.755777,173.26964,8.742346,42.421227,0.48955852,0.7190659
2021-01-15,0.9447348,12.735558,165.71461,7.412623,36.838093,0.19837025,0.3459051
2021-01-16,1.1321648,12.356009,163.85399,7.2833624,48.070065,0.2179015,0.7131456
